filename,L,A,B,cluster
../dataset_original/all/CC_1177_jpg.rf.344c8b9f744e2b069dc99781d6a7fcc4.jpg,121.65255622495718,149.17469818270928,146.3942929094118,2
../dataset_original/all/CC_1178_jpg.rf.5ead1e9fc85966b6eca31c5598eec1e4.jpg,139.121850927395,139.4707113328721,138.7938902185313,1
../dataset_original/all/CC_1179_jpg.rf.2abe4344bc2c248dca830539db685c50.jpg,158.996611328125,139.8553466796875,143.659345703125,1
../dataset_original/all/CC_117_jpg.rf.6e86622cba156c90e2a4fe35de06cabc.jpg,108.74535400390624,149.73457275390626,141.189072265625,2
../dataset_original/all/CC_1180_jpg.rf.b7711fe1a9555ec42302cfcc3450702a.jpg,135.47960693359374,139.40546875,141.576318359375,1
../dataset_original/all/CC_1181_jpg.rf.111a7916991967686a8c55030e66b834.jpg,120.3855224609375,143.65148681640625,133.30414306640625,3
../dataset_original/all/CC_1182_jpg.rf.11dde5cf11735eb0d52dc25aa5c7ad48.jpg,119.3610595703125,141.9965673828125,131.8182763671875,3
../dataset_original/all/CC_1183_jpg.rf.f762e47f87bec28681f9081c4e46e642.jpg,139.3192138671875,138.46458740234374,136.98172607421876,1
../dataset_original/all/CC_1184_jpg.rf.fff8b3ec9b67c3392a8d5d280dec5f11.jpg,128.58485107421876,139.29486328125,132.39151123046875,4
../dataset_original/all/CC_1185_jpg.rf.5173bdd3612e4d3e2a2a434b24ac2153.jpg,128.43957763671875,140.21290771484374,134.03846435546876,3
../dataset_original/all/CC_1186_jpg.rf.72c3bd647af529aa9b148de6639439af.jpg,122.26288330078125,140.4963818359375,136.01798828125,3
../dataset_original/all/CC_1187_jpg.rf.8fdb479ed3c40c298838eee8184acb7b.jpg,135.40414794921875,140.28437744140626,129.3635595703125,4
../dataset_original/all/CC_1188_jpg.rf.9b7b3e976a77972eea429ad7850bb462.jpg,123.2084228515625,139.09674560546875,131.24220703125,4
../dataset_original/all/CC_1189_jpg.rf.98ce38830121e830930d5ce576c6b2ea.jpg,136.05981689453125,142.02917236328125,140.223662109375,1
../dataset_original/all/CC_118_jpg.rf.9cf86d23de62266a2f112a2f442eeb54.jpg,107.46490478515625,147.7115966796875,139.79271240234374,2
../dataset_original/all/CC_1190_jpg.rf.97ab89c461819cb58e33fa9cc97d0f5c.jpg,127.769560546875,142.924326171875,138.6325048828125,3
../dataset_original/all/CC_1192_jpg.rf.cae716c133a299b77fa2c450ad04ac94.jpg,144.9099560546875,140.7795458984375,135.478408203125,3
../dataset_original/all/CC_1193_jpg.rf.a5840466d38b57a1bd410cf1dc88ca74.jpg,138.91510498046875,140.35716796875,133.76996337890625,3
../dataset_original/all/CC_1194_jpg.rf.d05f588016274aa1c5447b529b2e18b7.jpg,150.5424560546875,138.7154736328125,135.09829345703125,3
../dataset_original/all/CC_1195_jpg.rf.9640debf48d84438ea757c3f87475e73.jpg,148.19113525390625,137.56442138671875,135.06790771484376,4
../dataset_original/all/CC_1196_jpg.rf.5041a35a39fcee839a648415726f4f11.jpg,135.98142333984376,138.5039892578125,133.82566650390626,4
../dataset_original/all/CC_1197_jpg.rf.51050e27fb40bf921d2851beb0a2ce2e.jpg,129.94041748046874,143.426220703125,138.28606689453125,3
../dataset_original/all/CC_1198_jpg.rf.94b18af8e5bc774ef85f2dc1181cb92a.jpg,137.97854117140648,135.31426398223422,116.2544096498694,4
../dataset_original/all/CC_119_jpg.rf.2b7f3b9151817142f544803021f1c736.jpg,110.6863134765625,149.61174072265624,141.2258740234375,2
../dataset_original/all/CC_11_jpg.rf.b852fd749001920a8fef72e6b5bfb987.jpg,112.998115234375,146.0546240234375,136.4018408203125,3
../dataset_original/all/CC_1200_jpg.rf.2ba37f041bd0f78e9b2677f157a43100.jpg,122.26285927913267,151.31365621113383,145.96643429434317,2
../dataset_original/all/CC_1201_jpg.rf.de879443c81cd0aabb565cb2dc049a82.jpg,127.02295336002385,151.0098109665782,147.13108174827806,2
../dataset_original/all/CC_1202_jpg.rf.584a258273e25f44dd937c6564ed6b0c.jpg,126.57123347909999,150.61849852197494,147.1267168299416,2
../dataset_original/all/CC_1203_jpg.rf.e16666a376fae04cd639efa727d0be6c.jpg,116.59865234375,147.61715576171875,139.11764892578125,2
../dataset_original/all/CC_1204_jpg.rf.e7a063d854c16b0ba05405647e3f83c5.jpg,109.01511474609374,148.18020263671875,139.2536328125,2
../dataset_original/all/CC_1205_jpg.rf.0d8635fde2dda99f3a19edb688e3efde.jpg,109.14118408203124,147.65447509765625,139.1801513671875,2
../dataset_original/all/CC_1206_jpg.rf.2b2ab76c8a3027a6b8cbb96648e0f938.jpg,111.27422607421875,148.5677294921875,138.7253125,2
../dataset_original/all/CC_1207_jpg.rf.e8b444aadb932c290a4859a5673d6f75.jpg,131.9848906687319,130.91120418796842,119.34516918039537,4
../dataset_original/all/CC_1208_jpg.rf.8f5fe5207ca5548fbc751867a11d7905.jpg,105.19307009255665,145.86342828263594,139.1724175816127,2
../dataset_original/all/CC_1209_jpg.rf.1799dcf6fe99bb1969f46ce95896a8af.jpg,117.12138671875,145.486572265625,139.05623046875,2
../dataset_original/all/CC_120_jpg.rf.b2acd1210c5ac4490a0344578125c52e.jpg,107.20839599609376,148.7046826171875,140.43078369140625,2
../dataset_original/all/CC_1210_jpg.rf.ad29697d3b45229950b492d725dbb0a5.jpg,110.29623932750786,146.21084718285272,138.98412524018448,2
../dataset_original/all/CC_1211_jpg.rf.1e438567ecfda2f18a2fefba698cf46f.jpg,108.73496193791901,145.44839279872264,139.19277870281303,2
../dataset_original/all/CC_1212_jpg.rf.358b3d95645d0f527f3c327aa6dd873a.jpg,138.0322509765625,148.44333251953125,146.42834716796875,2
../dataset_original/all/CC_1213_jpg.rf.33987d2d8507303699dd1d3621dc97bf.jpg,143.46194835927255,146.6051997274612,146.14954466974208,2
../dataset_original/all/CC_1214_jpg.rf.5e8bd8781cec486a6f75a369e8926eaa.jpg,146.31273959691558,147.18140996527828,145.88400701271175,2
../dataset_original/all/CC_1215_jpg.rf.6e2aac3d8d121b8865e1bbec472eae5a.jpg,124.32293119707656,140.27273620306883,126.94674011277235,4
../dataset_original/all/CC_1216_jpg.rf.45430ec53b252cca0dc4d043b648b3d8.jpg,133.52156005859376,134.78420654296875,135.8726123046875,4
../dataset_original/all/CC_1217_jpg.rf.bd96d36bb3aae126292fd8a81e749a4f.jpg,128.98376953125,135.86000732421874,132.0685595703125,4
../dataset_original/all/CC_1218_jpg.rf.3fa082eb10d2af4614f98b612ef10651.jpg,135.86596971635328,134.69019321572094,133.6207073345801,4
../dataset_original/all/CC_1219_jpg.rf.6fe92a04a0612faed996a03562cd14be.jpg,126.95464111328126,133.1033056640625,126.29503173828125,4
../dataset_original/all/CC_121_jpg.rf.169d59aecd7dbe82c82f23360556aa46.jpg,118.52075850399103,146.7234283091153,138.89956610172803,2
../dataset_original/all/CC_1220_jpg.rf.e54e07abc29dc096bcf167652b43fad2.jpg,135.1881396484375,134.05569580078125,129.70307373046876,4
../dataset_original/all/CC_1221_jpg.rf.24252da75f2bdbbd7f7953389b3a1dbc.jpg,148.02787841796874,135.6439892578125,129.5790625,4
../dataset_original/all/CC_1222_jpg.rf.e759cb47d4675317e074b0062271dbdd.jpg,147.29975390384672,134.45161085557476,133.6350794441352,4
../dataset_original/all/CC_1223_jpg.rf.3888120be9eb561ba7502301b43b5284.jpg,144.47040283203125,134.9232421875,133.160361328125,4
../dataset_original/all/CC_1224_jpg.rf.fbe4a985e548d4ad687e239992bdf7ab.jpg,136.46444091796874,134.09753662109375,133.506162109375,4
../dataset_original/all/CC_1225_jpg.rf.ceae4986e35881d9a4e099edb40673de.jpg,112.9251574783925,134.6497973533864,133.40859172811173,4
../dataset_original/all/CC_1226_jpg.rf.fdfe58935f6ea1b8e4ca7234f72b93cc.jpg,134.7735498046875,132.5334130859375,133.58476318359374,4
../dataset_original/all/CC_1227_jpg.rf.15f60298c39f8d36eea00bae7e3c8001.jpg,136.17098186274868,130.55540907082292,131.32679034860925,4
../dataset_original/all/CC_1228_jpg.rf.661a82dc582aeb51f40933350c45b14c.jpg,138.40248675917945,133.3967850872588,132.11302252099364,4
../dataset_original/all/CC_1229_jpg.rf.b45e753bc62b0c0f6c70b7dfd9555ad3.jpg,132.9311741483744,133.96045888783908,132.09492454815563,4
../dataset_original/all/CC_122_jpg.rf.d40baa13f60aa4b1f04b4be05c084df7.jpg,108.49267183699783,146.95143046913918,139.39114711024723,2
../dataset_original/all/CC_1230_jpg.rf.0aa8c1928440275f34319fe98198e09f.jpg,130.21040771484374,134.30244873046874,132.057822265625,4
../dataset_original/all/CC_1231_jpg.rf.00a33ec36202870ec87910e8b65277ab.jpg,117.85220097365085,133.86357651806236,132.38568396163043,4
../dataset_original/all/CC_1232_jpg.rf.3034e72d3c3dc66f48703658b6124f4b.jpg,130.08677490234376,134.19327392578126,131.6801318359375,4
../dataset_original/all/CC_1233_jpg.rf.ca868debc2d0fb4d71504963efb71f6f.jpg,133.35510498046875,133.15931884765624,131.97895751953126,4
../dataset_original/all/CC_1237_jpg.rf.8eb62d03e57f3fbea13dcd2d511b3ad5.jpg,138.72034912109376,137.0446337890625,139.6432958984375,1
../dataset_original/all/CC_1238_jpg.rf.98fdb2c01d6759d9a97fd6302e091960.jpg,110.31128662109376,143.0947412109375,129.02916259765624,3
../dataset_original/all/CC_1239_jpg.rf.32048e573ba9f1b71e1ef643f8a93a62.jpg,118.299716796875,145.415,128.80202392578124,3
../dataset_original/all/CC_123_jpg.rf.f1c59a163561394b9d412ff0126dafaa.jpg,103.8129256933811,147.04966066635896,139.29691144112397,2
../dataset_original/all/CC_1240_jpg.rf.408c5f452a1c968ea30b7c8252e286c5.jpg,112.3364315081202,137.91800212892704,139.47541968183282,1
../dataset_original/all/CC_1241_jpg.rf.7e6d30536a76f67b815c36f1e3c863b1.jpg,128.13142499163885,147.19263618711034,147.44261996395966,2
../dataset_original/all/CC_1242_jpg.rf.0008105faf4aa05b764cd70a53f40a66.jpg,122.44370784283633,148.89973356546767,147.4317145150212,2
../dataset_original/all/CC_1243_jpg.rf.71c3c124ce77ec16fda7ba71e2ce711a.jpg,123.10874441437473,147.71110076153315,147.2814701995091,2
../dataset_original/all/CC_1244_jpg.rf.c666ed2f1da44a53f3617914838e8017.jpg,152.25376953125,142.673173828125,130.5450390625,3
../dataset_original/all/CC_1245_jpg.rf.fa0e9bf6a753ff3a0a2a46ded406df01.jpg,160.64342041015624,131.23934814453125,129.60255615234374,4
../dataset_original/all/CC_1246_jpg.rf.a56e875d159a86e5f2019be450c11114.jpg,114.3692578125,132.00491943359376,129.13952392578125,4
../dataset_original/all/CC_1247_jpg.rf.d5f2f09ed1f330596c26a2bd54c19738.jpg,107.41092041015625,135.12371337890625,130.1080029296875,4
../dataset_original/all/CC_1248_jpg.rf.f1279a52fb6b0fb17ed4fe8b3f90cca7.jpg,116.09369384765625,133.96360107421876,130.6543017578125,4
../dataset_original/all/CC_1249_jpg.rf.ba6ba55340d9242cb32eafc91e15b916.jpg,141.33883387730265,133.2158267411628,130.63639984510704,4
../dataset_original/all/CC_124_jpg.rf.1810694e2548e653f8049290489c41d7.jpg,111.94047706260714,147.28633768491792,139.21297612245,2
../dataset_original/all/CC_1251_jpg.rf.1451cd64e63eae15240e3e8b2895337e.jpg,127.17380202406672,143.02018844379944,134.8611958595137,3
../dataset_original/all/CC_1252_jpg.rf.f8116b7e96722fa567a618da4a03fb35.jpg,138.0014759123885,134.33463261710892,129.12269215297331,4
../dataset_original/all/CC_1253_jpg.rf.7b47ea384fcbe67e8ab78307b7829d9f.jpg,132.18377163345514,133.48046886850997,131.41197269530443,4
../dataset_original/all/CC_1254_jpg.rf.def13ef0dc6cb4a2f905f81462279f18.jpg,86.8523779296875,140.35661865234374,141.51591796875,1
../dataset_original/all/CC_1255_jpg.rf.c9e1ccf86cef9830ef8cdf76befb3e32.jpg,93.398935546875,140.90810302734374,143.536435546875,1
../dataset_original/all/CC_1256_jpg.rf.e1fa38509d52efc977ce9f64097eb622.jpg,94.79640869140626,142.01843505859375,143.3477587890625,1
../dataset_original/all/CC_1257_jpg.rf.249618f0959b143b295e677be0442f96.jpg,126.28955810546876,143.08808837890626,132.97248046875,3
../dataset_original/all/CC_1258_jpg.rf.8e83c5321790f6601be396807dcd7218.jpg,132.01871337890626,143.7308984375,135.9525244140625,3
../dataset_original/all/CC_1259_jpg.rf.c8eb3b40a231c68f5fac4355d8d16aab.jpg,141.98760986328125,144.31646240234375,135.1702197265625,3
../dataset_original/all/CC_125_jpg.rf.edff616fcb8b12f8cbac9f5b7e302a9d.jpg,110.32962313717064,148.51453641672688,141.48079308189614,2
../dataset_original/all/CC_1260_jpg.rf.2054c8840f04b22e9f664a39cbead367.jpg,131.34572998046875,142.11740966796876,135.29383544921876,3
../dataset_original/all/CC_1261_jpg.rf.d364adb99572d7feffcfc9b9a20c0a11.jpg,116.23308349609376,147.16049072265625,141.619375,2
../dataset_original/all/CC_1262_jpg.rf.557a87b030815d093bd6aa77e8d9a146.jpg,138.4422216796875,147.38956787109376,137.2442578125,2
../dataset_original/all/CC_1263_jpg.rf.7291b91214c910db28b406ed4cfd287c.jpg,145.84041259765624,143.2020849609375,137.95425537109375,3
../dataset_original/all/CC_1264_jpg.rf.881ac87ea5e3953f2dcf6f5d2096dddf.jpg,142.1138916015625,144.21839111328126,139.69398681640624,2
../dataset_original/all/CC_1265_jpg.rf.816a572854742838a38fee513aa38ee7.jpg,144.9423681640625,143.31288330078124,134.7669482421875,3
../dataset_original/all/CC_1266_jpg.rf.dfcce6ffb6924980851fd618d1b9dddf.jpg,140.73408203125,140.84132080078126,133.784794921875,3
../dataset_original/all/CC_1267_jpg.rf.8ccc5d1a7f419e362417ae6a856bc29e.jpg,143.20067626953124,142.8191552734375,134.908251953125,3
../dataset_original/all/CC_1268_jpg.rf.72955465ca8a0d377f94cd144eb3ce92.jpg,135.74667724609375,147.37623779296874,137.1455859375,2
../dataset_original/all/CC_1269_jpg.rf.99669202180ec4814dbbf32de9d569fb.jpg,150.37278564453126,138.96198974609376,136.20146240234374,3
../dataset_original/all/CC_126_jpg.rf.0622c80427308760b9154b078d574044.jpg,116.1328401572304,148.9658194780146,140.67627383481042,2
../dataset_original/all/CC_1270_jpg.rf.20164796de594135344d4424f1593eca.jpg,149.6878173828125,139.462158203125,132.47010986328124,4
../dataset_original/all/CC_1271_jpg.rf.6c8fbcbca7c17c93383c9cbaa9b4df1e.jpg,143.45265625,141.5463330078125,132.804013671875,3
../dataset_original/all/CC_1272_jpg.rf.2e640ac10229bcf536e75cf41ee2cdf7.jpg,129.30128053320962,138.59379875242618,134.28798447246672,4
../dataset_original/all/CC_1273_jpg.rf.0f9c0f95c8c045f87e677c4321763015.jpg,125.91418903412614,139.2978725482058,135.23442741419635,3
../dataset_original/all/CC_1274_jpg.rf.fbb527cfda82bb7f122174de08114ce6.jpg,141.592841796875,138.2716650390625,136.02355224609374,3
../dataset_original/all/CC_1275_jpg.rf.19aab5c2581af542d0a67c55befc2414.jpg,152.8088623046875,136.796787109375,135.91526611328126,4
../dataset_original/all/CC_1276_jpg.rf.1c049ea503b73e285d2afa5024219ac5.jpg,136.98272705078125,140.22388671875,136.82287353515625,3
../dataset_original/all/CC_1277_jpg.rf.692c75506ee2f1e7616e2c16716811b5.jpg,99.86762533722336,136.72938634504817,134.43211220840098,4
../dataset_original/all/CC_1278_jpg.rf.58f4abe6a74a364f41cf59f1d51e9e55.jpg,152.81524658203125,136.76781494140624,135.911572265625,4
../dataset_original/all/CC_1279_jpg.rf.69af365146b2cba11f752890a7911489.jpg,141.5849072265625,138.26098388671875,136.02654541015625,3
../dataset_original/all/CC_127_jpg.rf.6affb1106a5ab4c437082f037027ec19.jpg,107.66420067778071,149.09472083052552,140.94611936362838,2
../dataset_original/all/CC_1280_jpg.rf.bb0cfef1824d196bb57e0d7974c04bb7.jpg,136.9938916015625,140.24070556640626,136.78622802734375,3
../dataset_original/all/CC_1282_jpg.rf.deff5c90c0ce5aaf6261e99563f9fe24.jpg,133.44592014609447,138.99790282179112,137.03479020893656,3
../dataset_original/all/CC_1283_jpg.rf.15d4803d7cb3e7def60973d264078fb3.jpg,143.61037109375,138.666572265625,139.8293359375,1
../dataset_original/all/CC_1284_jpg.rf.6dbe92dbe49d1ce5a97849d3c991e09d.jpg,149.913056640625,137.70986083984374,139.666279296875,1
../dataset_original/all/CC_1285_jpg.rf.c3cdc0187a73ab9039d12204ccdf62e3.jpg,131.05116480060937,136.91961630672026,135.88846625227663,4
../dataset_original/all/CC_1286_jpg.rf.2e40aedb9a0569e1c21e64def37984e1.jpg,132.02242925397766,135.9822045463978,134.99807372576592,4
../dataset_original/all/CC_1287_jpg.rf.36260159e882a9c55c189d1e6761d90c.jpg,157.46458426922402,134.45340973456513,139.66622394968653,1
../dataset_original/all/CC_1288_jpg.rf.37ebbcff7e7d8f2a1b069230dd8985e6.jpg,147.7539222148978,133.43937840279304,140.3720867208672,1
../dataset_original/all/CC_1289_jpg.rf.43c5e917a8bb0bb6676f642f34f557f0.jpg,145.43738341488188,140.85299532194583,139.94449327590752,1
../dataset_original/all/CC_128_jpg.rf.f30f83481e00e59b2e89c95d8ee64476.jpg,127.08501610134938,148.2751511866658,139.6778143181158,2
../dataset_original/all/CC_1290_jpg.rf.6633f55c99023ccbc83b081a9f986125.jpg,141.67656982421875,140.71138671875,137.1240673828125,3
../dataset_original/all/CC_1291_jpg.rf.b0ee776dc71dba6138155ce589959210.jpg,145.53447998046875,139.1766259765625,137.620849609375,1
../dataset_original/all/CC_1293_jpg.rf.4f2406080b1f9526789ec2c9c02b8fb0.jpg,146.65646240234375,140.9781396484375,138.57043701171875,1
../dataset_original/all/CC_1295_jpg.rf.1846886f5c4c71c8c41adb1a334ac9dc.jpg,135.90149169921875,142.76763427734375,140.2477392578125,1
../dataset_original/all/CC_1296_jpg.rf.934853cff917334ae0c3eb443e83d678.jpg,137.30869384765626,141.811806640625,137.328046875,3
../dataset_original/all/CC_1297_jpg.rf.5f38864e215adffc8b851d0b7a2904f7.jpg,139.87627685546875,138.290615234375,131.5485888671875,4
../dataset_original/all/CC_1298_jpg.rf.89f8946843d7c992c0dd0622ce082fca.jpg,138.91829345703124,140.0151806640625,133.9335498046875,3
../dataset_original/all/CC_1299_jpg.rf.d06c3a4e4f81704f6dba45193a890fe7.jpg,144.40052001953126,141.01270751953126,134.91702880859376,3
../dataset_original/all/CC_129_jpg.rf.c46cbadf37e1b380e726204b9f0a40a9.jpg,126.02452744505374,146.03496735696393,138.911465835901,2
../dataset_original/all/CC_12_jpg.rf.908a3c4ad785096e931db7ba268f6ccd.jpg,110.60681640625,146.90740234375,140.813681640625,2
../dataset_original/all/CC_1300_jpg.rf.e4312f18bc15bdbb09547ca9c313d80b.jpg,108.94770751953125,137.87224365234374,134.5948046875,4
../dataset_original/all/CC_1301_jpg.rf.5266bcf988c5ce2ce0c1d58bd39fa36a.jpg,129.879228515625,137.1360888671875,132.50724609375,4
../dataset_original/all/CC_1302_jpg.rf.f766ad641b1d12b728482836761618d0.jpg,124.2325732421875,138.90843505859374,131.0481591796875,4
../dataset_original/all/CC_1303_jpg.rf.427363fcd86975e9a03669501363adf0.jpg,130.49773193359374,135.84227783203124,131.10177734375,4
../dataset_original/all/CC_1304_jpg.rf.84127031d6edc687718a5469e8d8eef9.jpg,124.72703369140625,133.11705322265624,130.73559814453125,4
../dataset_original/all/CC_1305_jpg.rf.3b3eb924e20cdedae37238f319b6c093.jpg,127.8367431640625,137.0056787109375,128.6165283203125,4
../dataset_original/all/CC_1306_jpg.rf.c44665fb6bb966bb288f524c73b6e2de.jpg,131.5253271484375,136.7808154296875,129.617822265625,4
../dataset_original/all/CC_1307_jpg.rf.0aa8c80296d5775760ea955cd3626cc1.jpg,133.279453125,136.85935791015626,128.83757080078124,4
../dataset_original/all/CC_1308_jpg.rf.8d4986342673abd0ee837fcb69f582ed.jpg,133.897763671875,137.53331787109374,128.531220703125,4
../dataset_original/all/CC_1309_jpg.rf.bccaecfd5b53ca2b7eaf85f4bfee10cc.jpg,138.9276123046875,137.55578857421875,128.4435986328125,4
../dataset_original/all/CC_130_jpg.rf.0f30ec68f4b7c6ad828f33e325c73573.jpg,110.58430535648445,146.28053357295119,139.21207156304254,2
../dataset_original/all/CC_1310_jpg.rf.c5d491ade265a9159de454582709fa53.jpg,135.49057861328126,139.92668701171874,144.66492919921876,1
../dataset_original/all/CC_1311_jpg.rf.dc81f831892043943d906c3955342b75.jpg,149.0513037109375,132.528984375,136.25867431640626,4
../dataset_original/all/CC_1312_jpg.rf.39b3e053bf7b029a24a2a9ec2034a35c.jpg,125.33733027254078,139.3177298036534,142.70565351177103,1
../dataset_original/all/CC_1313_jpg.rf.b11aea9943f1ec2ec9be5bed7409887f.jpg,138.22657470703126,136.63479248046875,139.48817626953124,1
../dataset_original/all/CC_1314_jpg.rf.320dc54036ea08f1bfea73ca1bed6b91.jpg,114.52016738403846,144.34919933495607,139.2550824346858,2
../dataset_original/all/CC_1315_jpg.rf.a82fa467e823dfd443ff25773c3841da.jpg,91.74552437785678,140.5453226940657,136.84433966871117,3
../dataset_original/all/CC_1316_jpg.rf.46c7f72f7a1df096350852b7e07280bb.jpg,117.76622076599858,134.57316343695905,135.7536836245645,4
../dataset_original/all/CC_1317_jpg.rf.89997bec2ae76ba2b6558d4ba37d936b.jpg,110.38566727051666,146.0044727217684,141.259539934667,2
../dataset_original/all/CC_1318_jpg.rf.36e1331b01fa8df5312af01012a12c79.jpg,114.45862060546875,142.90764892578125,135.84696533203126,3
../dataset_original/all/CC_1319_jpg.rf.5d03c28225e24bca3e3ce8f62abac663.jpg,121.7851611328125,143.48518310546876,141.3492626953125,2
../dataset_original/all/CC_131_jpg.rf.ff7272da2c6474e4e1cbeefe0cb9edd6.jpg,109.43476795886328,146.16404882300805,138.75170731588213,2
../dataset_original/all/CC_1320_jpg.rf.6328ceb7e88952661e7779e7c547c137.jpg,116.7139979588548,149.0565050515902,142.39185836991606,2
../dataset_original/all/CC_1321_jpg.rf.bff2e4b5c060be30b6c5f80b87a61539.jpg,114.91957275390625,132.8255029296875,131.5324169921875,4
../dataset_original/all/CC_1322_jpg.rf.d6260259c31667286b05acce418e535d.jpg,108.22600130870877,148.92277153265422,138.9756008828901,2
../dataset_original/all/CC_1323_jpg.rf.c9257ccdc2fdcf9d27d6bcdc5df6bee8.jpg,113.22703125,144.01994873046874,132.77760986328124,3
../dataset_original/all/CC_1324_jpg.rf.57720e5875dd7f14de8e1afdc2554dbe.jpg,129.26527587890624,137.3344384765625,134.18908935546875,4
../dataset_original/all/CC_1325_jpg.rf.d104a7834030eed5550392755ef524e9.jpg,122.05447265625,135.5010986328125,131.26023193359376,4
../dataset_original/all/CC_1326_jpg.rf.615174626f87e58c374adcfcf05ab0ab.jpg,147.3883900773816,142.14978426436224,141.30537764114385,1
../dataset_original/all/CC_1327_jpg.rf.35a260541b8e7414a997fbe6dade566f.jpg,133.0576025390625,140.11779296875,128.74137451171876,4
../dataset_original/all/CC_1328_jpg.rf.a8dea917617eb44fbd89d5f32f791222.jpg,149.36921630859376,138.63287353515625,127.6082275390625,4
../dataset_original/all/CC_1329_jpg.rf.ec84d55a32d6db589733f1ae6b7e6c7f.jpg,119.80009765625,137.18735595703126,132.77635009765626,4
../dataset_original/all/CC_132_jpg.rf.a1a9e15c8a73d9daf370b21a496058e1.jpg,112.85194915543923,146.06311864870275,138.4169283283117,2
../dataset_original/all/CC_1330_jpg.rf.23f1b14752755937969b9cf443269609.jpg,119.41930018164418,141.13358659348816,142.07776763218033,1
../dataset_original/all/CC_1331_jpg.rf.944dc3cf5fe82871af90558222aacd6e.jpg,114.11106201171874,147.607109375,141.9298486328125,2
../dataset_original/all/CC_1332_jpg.rf.453992ef3cbe0253a6ac9a5e518e4afd.jpg,122.1449204938368,145.67245707253227,143.31888417885958,2
../dataset_original/all/CC_1333_jpg.rf.882659cd9fb62952d9e6460a53e20ba6.jpg,120.69091796875,147.4294482421875,139.84541748046874,2
../dataset_original/all/CC_1335_jpg.rf.394c099929e065be63a3c882b9b68f18.jpg,104.45944448106563,145.91132546710318,140.51592655255507,2
../dataset_original/all/CC_1336_jpg.rf.52d42e9f70f3095cd2c2e273a066bbeb.jpg,94.03100837648529,145.1799320799123,140.35978847604608,2
../dataset_original/all/CC_1337_jpg.rf.6cc3b6245bcdb1c37e12f67df7721aca.jpg,93.91250564775127,145.44823484876238,141.88331562686986,2
../dataset_original/all/CC_1338_jpg.rf.71995f290c842fa49d08e41639725d92.jpg,105.3163525390625,143.302470703125,136.2130615234375,3
../dataset_original/all/CC_133_jpg.rf.7e727db7e20d6d05cc8cc07fd056c116.jpg,108.24444444444444,145.647354991515,135.8710495794113,3
../dataset_original/all/CC_1342_jpg.rf.a5f1cc50065c9a7baee85ca828375121.jpg,121.01594970703125,142.65376708984374,139.29138671875,1
../dataset_original/all/CC_1343_jpg.rf.df48057965edc344f504ff7e37e0afc3.jpg,118.64596923828125,139.5177294921875,134.70702392578124,3
../dataset_original/all/CC_1344_jpg.rf.2c841f56970add8fceb978ed0b22a343.jpg,114.26209228515626,135.3517041015625,135.188837890625,4
../dataset_original/all/CC_1345_jpg.rf.09d30751dba7ff89b0ecc6d1fbe1f3d2.jpg,157.05212646484375,143.395126953125,147.84085693359376,2
../dataset_original/all/CC_1346_jpg.rf.839e3d223d3da466463138a36ce13a8c.jpg,148.5785009765625,133.094541015625,138.45910888671875,1
../dataset_original/all/CC_1347_jpg.rf.639b8dcbacf86774f42b7173d36d5120.jpg,153.67107511865467,143.31355104591887,126.9975268071642,3
../dataset_original/all/CC_1348_jpg.rf.3fe0b6d534a131cfcdc6b730a602df09.jpg,120.06531982421875,140.3688623046875,129.16957275390624,4
../dataset_original/all/CC_1349_jpg.rf.33ba66b238b76ebe9db201839c4e5295.jpg,134.921005859375,142.56167236328125,134.63544189453125,3
../dataset_original/all/CC_134_jpg.rf.c1aed54fdbd62231853928da7c15ef6d.jpg,107.24469908583038,146.0763346290581,135.70509483533226,3
../dataset_original/all/CC_1350_jpg.rf.c2569b854fd031a9d05230df13d143fb.jpg,122.68517822265625,138.94484130859374,130.1517333984375,4
../dataset_original/all/CC_1351_jpg.rf.3620d567742f04ca4d09d5256efe52fd.jpg,110.85215576171875,139.095224609375,128.3771240234375,4
../dataset_original/all/CC_1352_jpg.rf.2eaad5a7870cb01d3fa560eaab1fccf7.jpg,120.7660546875,138.66236328125,128.09496337890624,4
../dataset_original/all/CC_1353_jpg.rf.54cacc3e57bcd06b39f0a97cadafd513.jpg,124.223681640625,139.45954345703126,127.781201171875,4
../dataset_original/all/CC_1354_jpg.rf.ca5a327a2d02276598d7918ca43792f6.jpg,113.69903076171875,140.35399169921874,127.7574609375,4
../dataset_original/all/CC_1355_jpg.rf.ffb1d2f17400373be04d0afc8f7bec0e.jpg,104.51017578125,136.58718505859375,129.3872412109375,4
../dataset_original/all/CC_1356_jpg.rf.d18038be8b4f6adaae4c457b6f5fb214.jpg,109.929990234375,136.25322265625,128.56556884765624,4
../dataset_original/all/CC_1357_jpg.rf.c760c2d9ee7c1969f74f6f4d9eb4d30c.jpg,118.9999853515625,139.8722705078125,128.122578125,4
../dataset_original/all/CC_1358_jpg.rf.50ab9e5d85f10c0d578cfbe283055cf3.jpg,123.06382708573437,143.84626071923896,138.36594846951732,3
../dataset_original/all/CC_135_jpg.rf.678bef76d700a29bbaee1fe7942ffc80.jpg,108.66712327094703,146.5026016677044,135.61461622043976,3
../dataset_original/all/CC_1360_jpg.rf.6eadcb6ff98e07b5282bb19738f434ac.jpg,143.53738525390625,144.4894384765625,141.16929443359376,2
